,id
1861,course-v1:GTx+CS1332xIII+1T2024
1862,course-v1:GTx+CS1332xIII+1T2025
1863,course-v1:GTx+CS1332xIV+2T2024
1864,course-v1:GTx+CS1332xIV+2T2025
1865,course-v1:GTx+CSE6040x+1T2024
1866,course-v1:GTx+CSE6040x+1T2025
1867,course-v1:GTx+CSE6040x+1T2026
1868,course-v1:GTx+CSE6040x+2T2024
1869,course-v1:GTx+CSE6040x+2T2025
1870,course-v1:GTx+CSE6040x+2T2026
1871,course-v1:GTx+CSE6220x+2T2017
1872,course-v1:GTx+CSE6250+2T2017
1873,course-v1:GTx+GTxCC+Pilot
1874,course-v1:GTx+HCIxI+2T2023
1875,course-v1:GTx+HCIxI+2T2024
1876,course-v1:GTx+HCIxI+2T2025
1877,course-v1:GTx+HCIxII+2T2023
1878,course-v1:GTx+HCIxII+2T2024
1879,course-v1:GTx+HCIxII+2T2025
1880,course-v1:GTx+HCIxIII+2T2023
1881,course-v1:GTx+HCIxIII+2T2024
1882,course-v1:GTx+HCIxIII+2T2025
1883,course-v1:GTx+HCIxIV+2T2023
1884,course-v1:GTx+HCIxIV+2T2024
1885,course-v1:GTx+HCIxIV+2T2025
1886,course-v1:GTx+ISYE6501x+1T2024
1887,course-v1:GTx+ISYE6501x+1T2025
1888,course-v1:GTx+ISYE6501x+1T2026
1889,course-v1:GTx+ISYE6501x+2T2024
1890,course-v1:GTx+ISYE6501x+2T2024a
1891,course-v1:GTx+ISYE6501x+2T2025
1892,course-v1:GTx+ISYE6501x+2T2025a
1893,course-v1:GTx+ISYE6501x+2T2026
1894,course-v1:GTx+ISYE6501x+2T2026a
1895,course-v1:GTx+ISYE6739xI+1T2024
1896,course-v1:GTx+ISYE6739xI+1T2025
1897,course-v1:GTx+ISYE6739xI+1T2026
1898,course-v1:GTx+ISYE6739xI+2T2024
1899,course-v1:GTx+ISYE6739xI+2T2024a
1900,course-v1:GTx+ISYE6739xI+2T2025
1901,course-v1:GTx+ISYE6739xI+2T2025a
1902,course-v1:GTx+ISYE6739xI+2T2026
1903,course-v1:GTx+ISYE6739xI+2T2026a
1904,course-v1:GTx+ISYE6739xII+1T2024
1905,course-v1:GTx+ISYE6739xII+1T2025
1906,course-v1:GTx+ISYE6739xII+1T2026
1907,course-v1:GTx+ISYE6739xII+2T2024
1908,course-v1:GTx+ISYE6739xII+2T2024a
1909,course-v1:GTx+ISYE6739xII+2T2025
1910,course-v1:GTx+ISYE6739xII+2T2025a
1911,course-v1:GTx+ISYE6739xII+2T2026
1912,course-v1:GTx+ISYE6739xII+2T2026a
1913,course-v1:GTx+ISYE6739xIII+1T2024
1914,course-v1:GTx+ISYE6739xIII+1T2025
1915,course-v1:GTx+ISYE6739xIII+1T2026
1916,course-v1:GTx+ISYE6739xIII+2T2024
1917,course-v1:GTx+ISYE6739xIII+2T2024a
1918,course-v1:GTx+ISYE6739xIII+2T2025
1919,course-v1:GTx+ISYE6739xIII+2T2025a
1920,course-v1:GTx+ISYE6739xIII+2T2026
1921,course-v1:GTx+ISYE6739xIII+2T2026a
1922,course-v1:GTx+ISYE6739xIV+1T2024
1923,course-v1:GTx+ISYE6739xIV+1T2025
1924,course-v1:GTx+ISYE6739xIV+1T2026
1925,course-v1:GTx+ISYE6739xIV+2T2024
1926,course-v1:GTx+ISYE6739xIV+2T2024a
1927,course-v1:GTx+ISYE6739xIV+2T2025
1928,course-v1:GTx+ISYE6739xIV+2T2025a
1929,course-v1:GTx+ISYE6739xIV+2T2026
1930,course-v1:GTx+ISYE6739xIV+2T2026a
1931,course-v1:GTx+LINALGxI+1T2024
1932,course-v1:GTx+LINALGxI+1T2025
1933,course-v1:GTx+LINALGxI+1T2026
1934,course-v1:GTx+LINALGxI+2T2024
1935,course-v1:GTx+LINALGxI+2T2024a
1936,course-v1:GTx+LINALGxI+2T2025
1937,course-v1:GTx+LINALGxI+2T2025a
1938,course-v1:GTx+LINALGxI+2T2026
1939,course-v1:GTx+LINALGxI+2T2026a
1940,course-v1:GTx+LINALGxII+1T2024
1941,course-v1:GTx+LINALGxII+1T2025
1942,course-v1:GTx+LINALGxII+1T2026
1943,course-v1:GTx+LINALGxII+2T2024
1944,course-v1:GTx+LINALGxII+2T2024a
1945,course-v1:GTx+LINALGxII+2T2025
1946,course-v1:GTx+LINALGxII+2T2025a
1947,course-v1:GTx+LINALGxII+2T2026
1948,course-v1:GTx+LINALGxII+2T2026a
1949,course-v1:GTx+LINALGxIII+1T2024
1950,course-v1:GTx+LINALGxIII+1T2025
1951,course-v1:GTx+LINALGxIII+1T2026
1952,course-v1:GTx+LINALGxIII+2T2024
1953,course-v1:GTx+LINALGxIII+2T2024a
1954,course-v1:GTx+LINALGxIII+2T2025
1955,course-v1:GTx+LINALGxIII+2T2025a
1956,course-v1:GTx+LINALGxIII+2T2026
1957,course-v1:GTx+LINALGxIII+2T2026a
1958,course-v1:GTx+LINALGxIV+1T2024
1959,course-v1:GTx+LINALGxIV+1T2025
1960,course-v1:GTx+LINALGxIV+1T2026
1961,course-v1:GTx+LINALGxIV+2T2024
1962,course-v1:GTx+LINALGxIV+2T2024a
1963,course-v1:GTx+LINALGxIV+2T2025
1964,course-v1:GTx+LINALGxIV+2T2025a
1965,course-v1:GTx+LINALGxIV+2T2026
1966,course-v1:GTx+LINALGxIV+2T2026a
1967,course-v1:GTx+MGT6203x+1T2024
1968,course-v1:GTx+MGT6203x+1T2025
1969,course-v1:GTx+MGT6203x+1T2026
1970,course-v1:GTx+MGT6203x+2T2024
1971,course-v1:GTx+MGT6203x+2T2024a
1972,course-v1:GTx+MGT6203x+2T2025
1973,course-v1:GTx+MGT6203x+2T2025a
1974,course-v1:GTx+MGT6203x+2T2026
1975,course-v1:GTx+MGT6203x+2T2026a
1976,course-v1:GTx+PHYS2211x+2T2016
1977,course-v1:GTx+Phys2212x+2T2017
1978,course-v1:GTx+physics-work2212+2T2030
1979,course-v1:GW+BC18DMKT+2T2022b
1980,course-v1:GW+BC24CYB+2T2022e
1981,course-v1:GW+BC24DV+2T2022f
1982,course-v1:GW+BC24FNTC+2T2022b
1983,course-v1:GW+BC24PDM+2T2022a
1984,course-v1:GW+BC24PTFSF+2T2022e
1985,course-v1:GW+BC24TPM+2T2022a
1986,course-v1:GW+BC24UX+2T2022c
1987,course-v1:GW+PHx.101+3T2023
1988,course-v1:GW+PHx.102+3T2023
1989,course-v1:GW+PHx.111+3T2023
1990,course-v1:GW+PHx.112+3T2023
1991,course-v1:GW+PHx.113+3T2023
1992,course-v1:HarvardX+1368x+1T2017
1993,course-v1:HarvardX+1962USRx+1T2023
1994,course-v1:HarvardX+AESTHINT15+1T2024
1995,course-v1:HarvardX+AESTHINT15+3T2023
1996,course-v1:HarvardX+AnnOlson101+1T2023
1997,course-v1:HarvardX+AP50+1516
1998,course-v1:HarvardX+AP50x+2T2018
1999,course-v1:HarvardX+ARP+3T2019
2000,course-v1:HarvardX+AT1x+2T2023
2001,course-v1:HarvardX+AT1x+2T2024
2002,course-v1:HarvardX+BOK+1T2024a
2003,course-v1:HarvardX+BokX+2T2019
2004,course-v1:HarvardX+BUS5.1x+1T2024
2005,course-v1:HarvardX+BUS5.1x+3T2017
2006,course-v1:HarvardX+BUS5.1x+3T2023
2007,course-v1:HarvardX+CalcAPL1x+2T2020
2008,course-v1:HarvardX+CalcAPL1x+2T2023
2009,course-v1:HarvardX+CHA01+2T2023
2010,course-v1:HarvardX+CHEM160.en.1x+1T2018
2011,course-v1:HarvardX+CHEM160.en.3x+1T2018
2012,course-v1:HarvardX+CHEM160.es.2x+1T2018
2013,course-v1:HarvardX+CHEM160es+1T2018
2014,course-v1:HarvardX+China+1T2024
2015,course-v1:HarvardX+ChinaPhil+2T2023
2016,course-v1:HarvardX+ChinaPhil+2T2024
2017,course-v1:HarvardX+CHN12x+1T2024
2018,course-v1:HarvardX+CHNSLITx+1T2024
2019,course-v1:HarvardX+CIV101+1T2024
2020,course-v1:HarvardX+CIV101+2T2021
2021,course-v1:HarvardX+CPV+3T2023
2022,course-v1:HarvardX+CRS+1T2024
2023,course-v1:HarvardX+CRS+3T2024
2024,course-v1:HarvardX+CS109x+3T2023a
2025,course-v1:HarvardX+CS109xa+3T2023
2026,course-v1:HarvardX+CS50+X
2027,course-v1:HarvardX+CS50AI+1T2020
2028,course-v1:HarvardX+CS50B+Business
2029,course-v1:HarvardX+CS50C+C
2030,course-v1:HarvardX+CS50C+Scratch
2031,course-v1:HarvardX+CS50CS+3T2023
2032,course-v1:HarvardX+CS50CS+Cybersecurity
2033,course-v1:HarvardX+CS50G+Games
2034,course-v1:HarvardX+CS50L+Law
2035,course-v1:HarvardX+CS50P+Python
2036,course-v1:HarvardX+CS50R+2T2024
2037,course-v1:HarvardX+CS50R+R
2038,course-v1:HarvardX+CS50S+Scratch
2039,course-v1:HarvardX+CS50SQL+3T2023
2040,course-v1:HarvardX+CS50SQL+SQL
2041,course-v1:HarvardX+CS50T+Technology
2042,course-v1:HarvardX+CS50W+1T2018
2043,course-v1:HarvardX+CS50W+Web
2044,course-v1:HarvardX+CYB+2T2024b
2045,course-v1:HarvardX+CYBER501x+2024_T1
2046,course-v1:HarvardX+DH102+3T2023
2047,course-v1:HarvardX+DigHum_01+2T2023
2048,course-v1:HarvardX+DTSand1+1T2021
2049,course-v1:HarvardX+ec10+2T2023
2050,course-v1:HarvardX+ECD01+1T2024
2051,course-v1:HarvardX+ECD01+3T2020
2052,course-v1:HarvardX+EMC2x+2T2023
2053,course-v1:HarvardX+ENGSCI137x+2T2023
2054,course-v1:HarvardX+EP001+1T2020
2055,course-v1:HarvardX+ER22.1x+1T2024
2056,course-v1:HarvardX+ER22.1x+2T2023
2057,course-v1:HarvardX+ER22.1x+2T2024
2058,course-v1:HarvardX+FamXDCF+3T2022
2059,course-v1:HarvardX+FC1x+1T2024
2060,course-v1:HarvardX+FC1x+1T2024a
2061,course-v1:HarvardX+FERM+1T2024
2062,course-v1:HarvardX+FIH+1T2024a
2063,course-v1:HarvardX+FXB001+3T2023
2064,course-v1:HarvardX+George101+3T2020
2065,course-v1:HarvardX+GHD+1T2024
2066,course-v1:HarvardX+GIZA+2T2023
2067,course-v1:HarvardX+GSD1x+3T2023
2068,course-v1:HarvardX+GSE2x+2T2023
2069,course-v1:HarvardX+GSE3x+2T2023
2070,course-v1:HarvardX+GSE3x+2T2024
2071,course-v1:HarvardX+GSE4x+3T2023
2072,course-v1:HarvardX+happy+1T2024
2073,course-v1:HarvardX+HDS2825x+3T2023
2074,course-v1:HarvardX+HDS3221.1x+3T2023
2075,course-v1:HarvardX+HDS3221.2x+3T2023
2076,course-v1:HarvardX+HDS3221.3x+3T2023
2077,course-v1:HarvardX+HDS3221.4x+3T2023
2078,course-v1:HarvardX+HDS3221.5x+3T2023
2079,course-v1:HarvardX+HDS3221.6x+3T2023
2080,course-v1:HarvardX+HDS3221.7x+3T2023
2081,course-v1:HarvardX+HDS99.1x+1T2016
2082,course-v1:HarvardX+HHP100+3T2023
2083,course-v1:HarvardX+HKS101A_1+2T2023
2084,course-v1:HarvardX+HKS101A_1+2T2024
2085,course-v1:HarvardX+HKS101A_2+2T2023
2086,course-v1:HarvardX+HKS101A_3+2T2023
2087,course-v1:HarvardX+HKS101A_3+2T2024
2088,course-v1:HarvardX+HKS101A_4+2T2023
2089,course-v1:HarvardX+HKS101A_4+2T2024
2090,course-v1:Harvardx+HLS2X+1T2024
2091,course-v1:Harvardx+HLS2X+2T2024
2092,course-v1:HarvardX+HLS3x+1T2018
2093,course-v1:HarvardX+HLS4X+2T2023
2094,course-v1:HarvardX+HLS4X+2T2024
2095,course-v1:HarvardX+Hum1-10x+3T2023
2096,course-v1:HarvardX+HUM1.10x+1T2023
2097,course-v1:HarvardX+HUM1.10x+1T2024
2098,course-v1:HarvardX+HUM12.1x+1T2024
2099,course-v1:HarvardX+HUM12.2x+1T2024
2100,course-v1:HarvardX+HUM12x+1T2024
2101,course-v1:HarvardX+HUM12x+1T2024a
2102,course-v1:HarvardX+Hum3.0x+1T2024
2103,course-v1:HarvardX+Hum3.1x+1T2024
2104,course-v1:HarvardX+Hum3.2x+1T2024
2105,course-v1:HarvardX+Hum3.3x+1T2024
2106,course-v1:HarvardX+HX102+3T2018
2107,course-v1:HarvardX+HX110+2T2021
2108,course-v1:HarvardX+HX205+1T2019
2109,course-v1:HarvardX+LBTechX1+3T2023
2110,course-v1:HarvardX+LEAD1x+2T2023
2111,course-v1:HarvardX+LEAD1x+2T2024
2112,course-v1:HarvardX+LOGIC+3T2024
2113,course-v1:HarvardX+LTL1x+1T2019
2114,course-v1:HarvardX+MCB63X+1T2024
2115,course-v1:HarvardX+MCB63X+1T2024a
2116,course-v1:HarvardX+MCB63X+1T2024b
2117,course-v1:HarvardX+MCB63X+1T2024c
2118,course-v1:HarvardX+MCB64.1x+2T2023
2119,course-v1:HarvardX+MCB64.1x+2T2024
2120,course-v1:HarvardX+MCB80.1x+2T2023
2121,course-v1:HarvardX+MCB80.2x+2T2023
2122,course-v1:HarvardX+MCB80.3x+2T2023
2123,course-v1:HarvardX+MCB80.exam+1T2024
2124,course-v1:HarvardX+MMM+3T2023
2125,course-v1:HarvardX+MUS24.1x+3T2023
2126,course-v1:HarvardX+MUS24.2x+3T2023
2127,course-v1:HarvardX+MUS24.3x+3T2023
2128,course-v1:HarvardX+MUS24.3x+3T2023a
2129,course-v1:HarvardX+MUS24.4x+3T2023
2130,course-v1:HarvardX+MUS24.5x+3T2023
2131,course-v1:HarvardX+MUS24.6x+2T2023
2132,course-v1:HarvardX+MUS24.6x+2T2024
2133,course-v1:HarvardX+MUS24.7x+2T2023
2134,course-v1:HarvardX+MUS24.7x+2T2024
2135,course-v1:HarvardX+Newton101+1T2018
2136,course-v1:HarvardX+NO+3T2023
2137,course-v1:HarvardX+PH125.1x+1T2024
2138,course-v1:HarvardX+PH125.1x+1T2025
2139,course-v1:HarvardX+PH125.1x+3T2023
2140,course-v1:HarvardX+PH125.1x+3T2024
2141,course-v1:HarvardX+PH125.2x+1T2024
2142,course-v1:HarvardX+PH125.2x+1T2025
2143,course-v1:HarvardX+PH125.2x+3T2023
2144,course-v1:HarvardX+PH125.2x+3T2023a
2145,course-v1:HarvardX+PH125.2x+3T2024
2146,course-v1:HarvardX+PH125.3x+1T2024
2147,course-v1:HarvardX+PH125.3x+1T2025
2148,course-v1:HarvardX+PH125.3x+3T2023
2149,course-v1:HarvardX+PH125.3x+3T2024
2150,course-v1:HarvardX+PH125.4x+1T2024
2151,course-v1:HarvardX+PH125.4x+1T2025
2152,course-v1:HarvardX+PH125.4x+3T2023
2153,course-v1:HarvardX+PH125.4x+3T2024
2154,course-v1:HarvardX+PH125.5x+1T2024
2155,course-v1:HarvardX+PH125.5x+1T2025
2156,course-v1:HarvardX+PH125.5x+3T2023
2157,course-v1:HarvardX+PH125.5x+3T2024
2158,course-v1:HarvardX+PH125.6x+1T2024
2159,course-v1:HarvardX+PH125.6x+3T2023
2160,course-v1:HarvardX+PH125.7x+1T2024
2161,course-v1:HarvardX+PH125.7x+3T2023
2162,course-v1:HarvardX+PH125.8x+1T2024
2163,course-v1:HarvardX+PH125.8x+3T2023
2164,course-v1:HarvardX+PH125.9x+1T2024
2165,course-v1:HarvardX+PH125.9x+3T2023
2166,course-v1:HarvardX+PH125es.1x+3T2023
2167,course-v1:HarvardX+PH210x+2T2023
2168,course-v1:HarvardX+PH210x+2T2024
2169,course-v1:HarvardX+PH211x+1T2024
2170,course-v1:HarvardX+PH278.Ax+2T2023
2171,course-v1:HarvardX+PH425x+3T2023
2172,course-v1:HarvardX+PH525.1x+3T2023
2173,course-v1:HarvardX+PH525.2x+3T2023
2174,course-v1:HarvardX+PH525.3x+3T2023
2175,course-v1:HarvardX+PH525.4x+1T2023
2176,course-v1:HarvardX+PH525.4x+3T2023
2177,course-v1:HarvardX+PH525.5x+3T2023
2178,course-v1:HarvardX+PH525.6x+3T2023
2179,course-v1:HarvardX+PH525.7x+3T2023
2180,course-v1:HarvardX+PH526x+3T2023
2181,course-v1:HarvardX+PH527x+1T2021
2182,course-v1:HarvardX+PH527x+3T2023
2183,course-v1:HarvardX+PH555x+3T2023
2184,course-v1:HarvardX+PH556X+1T2023
2185,course-v1:HarvardX+PH556X+1T2024
2186,course-v1:HarvardX+PH557x+2T2023
2187,course-v1:HarvardX+PH558x+2T2023
2188,course-v1:HarvardX+PH558x+2T2024
2189,course-v1:HarvardX+PH559x+2T2023
2190,course-v1:HarvardX+Philo.WheResGoWro.v1+2T2022
2191,course-v1:HarvardX+predv1+2015_T3
2192,course-v1:HarvardX+PS11.1aX+1T2024
2193,course-v1:HarvardX+PS11.1bX+1T2024
2194,course-v1:HarvardX+PS11.1cX+1T2024
2195,course-v1:HarvardX+PS11.1dX+1T2024
2196,course-v1:HarvardX+PS11.1dX+2T2024
2197,course-v1:HarvardX+QMB1+2T2017
2198,course-v1:HarvardX+QMB1+3T2017
2199,course-v1:HarvardX+QMB1+3T2023
2200,course-v1:HarvardX+Resil01+1T2022
2201,course-v1:HarvardX+resilience.01x+1T2024
2202,course-v1:HarvardX+resilience.01x+2T2023
2203,course-v1:HarvardX+SESC+3T2024
2204,course-v1:HarvardX+SKY101x+2T2023
2205,course-v1:HarvardX+SOC1.jsx+2016
2206,course-v1:HarvardX+SOC1.longx+1T2017
2207,course-v1:HarvardX+SOC1.practx+1T2017
2208,course-v1:HarvardX+SOC1.practx+1T2020
2209,course-v1:HarvardX+SOC1.practx+2T2017
2210,course-v1:HarvardX+SPU27.1x+1T2024
2211,course-v1:HarvardX+SPU27.2x+1T2024
2212,course-v1:HarvardX+SPU30x+1T2024
2213,course-v1:HarvardX+STAT110x+2T2023
2214,course-v1:HarvardX+STAT110x+2T2024
2215,course-v1:HarvardX+STAT110x+3T2018
2216,course-v1:HarvardX+Steph001+3T2022
2217,course-v1:HarvardX+SW12.1+1T2019
2218,course-v1:HarvardX+SW12.10x+1T2024
2219,course-v1:HarvardX+SW12.1x+1T2024
2220,course-v1:HarvardX+SW12.1x+3T2022
2221,course-v1:HarvardX+SW12.2x+1T2024
2222,course-v1:HarvardX+SW12.3x+1T2024
2223,course-v1:HarvardX+SW12.4x+1T2024
2224,course-v1:HarvardX+SW12.5x+1T2024
2225,course-v1:HarvardX+SW12.6x+1T2024
2226,course-v1:HarvardX+SW12.7x+1T2024
2227,course-v1:HarvardX+SW12.8x+1T2024
2228,course-v1:HarvardX+SW12.9x+1T2024
2229,course-v1:HarvardX+SW25x+T32015
2230,course-v1:HarvardX+SW25x.1+2T2023a
2231,course-v1:HarvardX+SW47x+1T2021
2232,course-v1:HarvardX+SW47x+3T2023
2233,course-v1:HarvardX+TinyML1+1T2023
2234,course-v1:HarvardX+TinyML1+1T2024
2235,course-v1:HarvardX+TinyML2+1T2023
2236,course-v1:HarvardX+TinyML2+1T2024
2237,course-v1:HarvardX+TinyML3+1T2023
2238,course-v1:HarvardX+TinyML3+1T2024
2239,course-v1:HarvardX+TinyML4+1T2023
2240,course-v1:HarvardX+TinyML4+1T2024
2241,course-v1:HarvardX+UNDPB_01+3T2023
2242,course-v1:HarvardX+Urban101x+1T2018a
2243,course-v1:HarvardX+Urban101x+3T2023
2244,course-v1:HarvardX+USW1920+1T2024
2245,course-v1:HarvardX+USW30x+1T2023
2246,course-v1:HarvardX+USW30x+1T2024
2247,course-v1:HarvardX+vpal101+1T2023
2248,course-v1:HarvardX+WFH_01+1T2024
2249,course-v1:HarvardXPLUS+HUM12x+3T2016
2250,course-v1:HarveyMuddX+ENGR85A+1T2024
2251,course-v1:HarveyMuddX+ENGR85A+3T2021
2252,course-v1:HarveyMuddX+ENGR85B+1T2024
2253,course-v1:HarveyMuddX+ENGR85B+3T2021
2254,course-v1:HBKUx+HBK001+1T2024
2255,course-v1:HBKUx+HBK002+1T2024
2256,course-v1:HBKUx+HBK003+1T2024
2257,course-v1:HBKUx+HBK004+1T2024
2258,course-v1:HBKUx+HBK005+1T2024
2259,course-v1:HBKUx+HBKU006+1T2024
2260,course-v1:HBKUx+HBKU008+2T2022
2261,course-v1:HBKUx+HBKU010+1T2024
2262,course-v1:HBKUx+HBKU012+3T2023
2263,course-v1:HBKUx+SBOX001+2T2023
2264,course-v1:HBKUx+SBOX002+3T2023
2265,course-v1:HBKUx+SBOX003+1T2025
2266,course-v1:HEC+EXC+1T2024
2267,course-v1:HEC+EXC+3T2024
2268,course-v1:HECMontrealX+BPMNe01x.1+2T2022
2269,course-v1:HECMontrealX+EMe01x.1+1T2021
2270,course-v1:HECMontrealX+GEe01x.1+1T2022
2271,course-v1:HECMontrealX+GEf01x.1+2T2021
2272,course-v1:HECMontrealX+HEC.CRR.101+2T2024
2273,course-v1:HECMontrealX+HECBPMN101+1T2024
2274,course-v1:HECMontrealX+HECMKT101.2+1T2024a
2275,course-v1:HECMontrealX+MAN01.1x+3T2019
2276,course-v1:HECMontrealX+MAN02.1x+3T2019
2277,course-v1:HECMontrealX+NBS1.1+3T2024
2278,course-v1:HECMontrealX+RHRT01.1x+3T2019
2279,course-v1:HECMontrealX+RHRT02.1x+3T2019
2280,course-v1:HECMontrealX+UXe01x.1+3T2020
2281,course-v1:HECMontrealX+UXe02x.1+2T2022
2282,course-v1:HECMontrealX+UXe03x.1+2T2022
2283,course-v1:HECMontrealX+UXe04x.1+1T2021
2284,course-v1:HECMontrealX+UXe05x.1+2T2022
2285,course-v1:HECMontrealX+UXe06x.1+2T2021
2286,course-v1:HECMontrealX+UXe07x.1+2T2022
2287,course-v1:HECMontrealX+UXf01x.1+2T2022
2288,course-v1:HECMontrealX+UXf01x.1+3T2020
2289,course-v1:HECMontrealX+UXf02x.1+2T2022
2290,course-v1:HECMontrealX+UXf03x.1+2T2022
2291,course-v1:HECMontrealX+UXf04x.1+1T2021
2292,course-v1:HECMontrealX+UXf05x.1+2T2022
2293,course-v1:HECMontrealX+UXf06x.1+2T2021
2294,course-v1:HECMontrealX+UXf07x.1+2T2022
2295,course-v1:HKPolyUx+AAE2004x+2T2023
2296,course-v1:HKPolyUx+AM1+3T2024
2297,course-v1:HKPolyUx+ANA101x+TEST
2298,course-v1:HKPolyUx+CLC01+1T2023
2299,course-v1:HKPolyUx+DT001+1T2024
2300,course-v1:HKPolyUx+fh001+1T2024
2301,course-v1:HKPolyUx+HTM533x+1T2024
2302,course-v1:HKPolyUx+HTM534x+1T2024a
2303,course-v1:HKPolyUx+HTM534x+2T2024
2304,course-v1:HKPolyUx+HTM540x+1T2024
2305,course-v1:HKPolyUx+HTM541x+2T2024
2306,course-v1:HKPolyUx+ISE101x+1T2023
2307,course-v1:HKPolyUx+OPT101x+1T2024
2308,course-v1:HKPolyUx+RSCPEx101x+2T2023
2309,course-v1:HKPolyUx+RSCPEx102x+2T2023
2310,course-v1:HKUSTx+CEITEST101+2T2017
2311,course-v1:HKUSTx+COMP102.1x+3T2023
2312,course-v1:HKUSTx+COMP102.2x+3T2023
2313,course-v1:HKUSTx+EBA101x+1T2024
2314,course-v1:HKUSTx+EBA102x+1T2024
2315,course-v1:HKUSTx+ELEC1200.1x+3T2023
2316,course-v1:HKUSTx+ELEC1200.2x+3T2023
2317,course-v1:HKUSTx+ELEC1200.3x+3T2023
2318,course-v1:HKUSTx+ELEC3500.1x+3T2023
2319,course-v1:HKUSTx+ELEC3500.2x+3T2023
2320,course-v1:HKUSTx+ISDN2300x+3T2023
2321,course-v1:HKUSTx+ISDN4330.1x+3T2023
2322,course-v1:HKUSTx+ISDN4330.2x+3T2023
2323,course-v1:HKUSTx+MSBD5001x+1T2024
2324,course-v1:HKUSTx+MSBD5002x+1T2024
2325,course-v1:HKUSTx+MSBD5003x+1T2024
2326,course-v1:HKUSTx+MSBD5004x+1T2024
2327,course-v1:HKUSTx+MSBD5005x+1T2024
2328,course-v1:HKUSTx+SOSC1980x+1T2024
2329,course-v1:HKUSTx+SOSC1980x+3T2018
2330,course-v1:HKUx+AES_Dentistry_1x+3T2023
2331,course-v1:HKUx+ARCHx+2T2023
2332,course-v1:HKUx+CMRx+1T2020
2333,course-v1:HKUx+Course-testing+1T2028
2334,course-v1:HKUx+CTx+2T2020
2335,course-v1:HKUx+Dentistry_1x+1T2020
2336,course-v1:HKUx+Dentistry_2x+1T2020
2337,course-v1:HKUx+Dentistry_3x+2T2022
2338,course-v1:HKUx+Dentistry_4x+2T2021
2339,course-v1:HKUx+Dentistry_5x+2T2021
2340,course-v1:HKUx+Dentistry_6x+1T2024
2341,course-v1:HKUx+DINOx+1T2024
2342,course-v1:HKUx+DMFS_Dentistry_1x+1T2024
2343,course-v1:HKUx+ECONx.1+3T2021
2344,course-v1:HKUx+EUx+1T2024
2345,course-v1:HKUx+FinTechT1x+1T2023
2346,course-v1:HKUx+FinTech_tech2x+3T2023
2347,course-v1:HKUx+FinTech_tech3x+1T2024
2348,course-v1:HKUx+Genderx+2T2023
2349,course-v1:HKUx+GEOx+2T2018
2350,course-v1:HKUx+hku01x.1+1T2023
2351,course-v1:HKUx+hku01x.2+1T2023
2352,course-v1:HKUx+hku01x.3+1T2023
2353,course-v1:HKUx+hku01x.4+1T2023
2354,course-v1:HKUx+HKU03x+1T2023
2355,course-v1:HKUx+HKU06.1x+2T2022
2356,course-v1:HKUx+HKU_07x+1T2020
2357,course-v1:HKUx+HKU_08x+1T2030
2358,course-v1:HKUx+HKU_09x+2T2019
2359,course-v1:HKUx+HKU_10x+2T2019
2360,course-v1:HKUx+RDS_Dentistry_1x+1T2024
2361,course-v1:HKUx+SRG_01x+2T2020
2362,course-v1:HP+HPGG01.ar+3T2023
2363,course-v1:HP+HPGG01.en+2T2023
2364,course-v1:HP+HPGG01.es+1T2024
2365,course-v1:HP+HPGG02.ar+3T2023
2366,course-v1:HP+HPGG02.en+2T2023
2367,course-v1:HP+HPGG02.es+1T2024
2368,course-v1:HP+HPGG03.ar+3T2023
2369,course-v1:HP+HPGG03.en+2T2023
2370,course-v1:HP+HPGG03.es+1T2024
2371,course-v1:HumorX+REMOTELY1.1x+3T2022
2372,course-v1:HumorX+REMOTELY2.1x+3T2022
2373,course-v1:HumorX+REMOTELY3.1x+3T2022
2374,course-v1:IBM+AI0101EN+1T2024
2375,course-v1:IBM+AI0101EN+3T2022
2376,course-v1:IBM+AI0121EN+3T2023
2377,course-v1:IBM+AI0131EN+3T2023
2378,course-v1:IBM+AI0133EN+1T2024
2379,course-v1:IBM+AI0141EN+1T2024
2380,course-v1:IBM+AI0151EN+1T2024
2381,course-v1:IBM+AI0161EN+1T2024
2382,course-v1:IBM+AI102EN+2T2021
2383,course-v1:IBM+BD0225EN+2T2023
2384,course-v1:IBM+BD0231EN+2T2023
2385,course-v1:IBM+CAD0210EN+3T2022
2386,course-v1:IBM+CAD0321EN+3T2022
2387,course-v1:IBM+CAD101EN+3T2022
2388,course-v1:IBM+CAD201EN+2T2023
2389,course-v1:IBM+CAD201EN+3T2020
2390,course-v1:IBM+CAD220EN+3T2022
2391,course-v1:IBM+CAD250EN+3T2022
2392,course-v1:IBM+CB0103EN+2T2018a
2393,course-v1:IBM+CB0103EN+2T2023
2394,course-v1:IBM+CB0106EN+3T2022
2395,course-v1:IBM+CC0101EN+1T2023
2396,course-v1:IBM+CC0201EN+3T2022
2397,course-v1:IBM+CC0340EN+3T2022
2398,course-v1:IBM+CD0115EN+1T2022
2399,course-v1:IBM+CD0116EN+3T2021
2400,course-v1:IBM+CD0131EN+3T2023
2401,course-v1:IBM+CD0215EN+3T2023
2402,course-v1:IBM+CD0223EN+2T2023
2403,course-v1:IBM+CD0223EN+3T2023
2404,course-v1:IBM+CD0241EN+3T2023
2405,course-v1:IBM+CD0267EN+3T2023
2406,course-v1:IBM+CD0267ENx+2T2023
